caller_file,requested_path,normalized_path,external,server_route_exists,server_route_mounted,matched_controller,loose_match,path_fragment,status
apps/web/src/lib/api/temporal-flow.ts,/temporal-flow/businesses/:param/memory/detect-patterns,/temporal-flow/businesses/:param/memory/detect-patterns,FALSE,TRUE,TRUE,TemporalFlowController,,,OK
apps/web/src/lib/change-orders.ts,/change-orders/businesses/:param,/change-orders/businesses/:param,FALSE,TRUE,TRUE,ChangeOrderController,,,OK
apps/web/src/lib/change-orders.ts,/change-orders/businesses/:param/projects/:param,/change-orders/businesses/:param/projects/:param,FALSE,TRUE,TRUE,ChangeOrderController,,,OK
apps/web/src/lib/change-orders.ts,/change-orders/businesses/:param/:param,/change-orders/businesses/:param/:param,FALSE,TRUE,TRUE,ChangeOrderController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts,/crm/businesses/:param/contacts,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/poll,/crm/businesses/:param/contacts/poll,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param,/crm/businesses/:param/contacts/:param,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param,/bookings/businesses/:param,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/products,/commerce/businesses/:param/products,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices,/commerce/businesses/:param/invoices,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/invoices/:param,/commerce/invoices/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/events,/crm/businesses/:param/contacts/:param/events,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/notes,/crm/businesses/:param/contacts/:param/notes,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/best-channel,/crm/businesses/:param/contacts/:param/best-channel,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/playbook,/crm/businesses/:param/contacts/:param/playbook,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/log-communication,/crm/businesses/:param/contacts/:param/log-communication,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/tasks,/crm/businesses/:param/contacts/:param/tasks,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/notes/:param,/crm/businesses/:param/notes/:param,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/tasks/:param,/crm/businesses/:param/tasks/:param,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/favorite,/crm/businesses/:param/contacts/:param/favorite,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/favorites,/crm/businesses/:param/contacts/favorites,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deal-stages,/crm/businesses/:param/deal-stages,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deal-stages/:param,/crm/businesses/:param/deal-stages/:param,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deals,/crm/businesses/:param/deals,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deals/:param,/crm/businesses/:param/deals/:param,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/accounts,/crm/businesses/:param/accounts,FALSE,TRUE,TRUE,CrmAccountsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/accounts/:param/insight,/crm/businesses/:param/accounts/:param/insight,FALSE,TRUE,TRUE,CrmAccountsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/accounts/:param,/crm/businesses/:param/accounts/:param,FALSE,TRUE,TRUE,CrmAccountsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/account-suggestion,/crm/businesses/:param/contacts/:param/account-suggestion,FALSE,TRUE,TRUE,CrmAccountsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deals/:param/move-stage,/crm/businesses/:param/deals/:param/move-stage,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deals/:param/win,/crm/businesses/:param/deals/:param/win,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deals/:param/lose,/crm/businesses/:param/deals/:param/lose,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deals/intelligence/forecast,/crm/businesses/:param/deals/intelligence/forecast,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/deals/intelligence/velocity,/crm/businesses/:param/deals/intelligence/velocity,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/won-lost-reasons,/crm/businesses/:param/won-lost-reasons,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/won-lost-reasons/:param,/crm/businesses/:param/won-lost-reasons/:param,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/deals,/crm/businesses/:param/contacts/:param/deals,FALSE,TRUE,TRUE,CrmDealsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/autopilot-actions/:param/approve,/crm/businesses/:param/autopilot-actions/:param/approve,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/autopilot-actions/:param/deny,/crm/businesses/:param/autopilot-actions/:param/deny,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contact-stats,/crm/businesses/:param/contact-stats,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/segments,/crm/businesses/:param/segments,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/relationship-health/settings,/crm/businesses/:param/relationship-health/settings,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/relationship-health/at-risk,/crm/businesses/:param/relationship-health/at-risk,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/relationship-health,/crm/businesses/:param/contacts/:param/relationship-health,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/duplicates,/crm/businesses/:param/duplicates,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/duplicates/merges/:param/revert,/crm/businesses/:param/duplicates/merges/:param/revert,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/highlights,/crm/businesses/:param/highlights,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contact-next-actions,/crm/businesses/:param/contact-next-actions,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/next-action/complete,/crm/businesses/:param/contacts/:param/next-action/complete,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/next-action/snooze,/crm/businesses/:param/contacts/:param/next-action/snooze,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/tasks/due,/crm/businesses/:param/tasks/due,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/bulk,/crm/businesses/:param/contacts/bulk,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/bulk/reassign,/crm/businesses/:param/contacts/bulk/reassign,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/identity/businesses/:param/team,/identity/businesses/:param/team,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/imports,/crm/businesses/:param/imports,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/import/link,/crm/businesses/:param/import/link,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/google/auth-url,/crm/businesses/:param/google/auth-url,FALSE,TRUE,TRUE,CrmGoogleController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/import/image/ocr,/crm/businesses/:param/import/image/ocr,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/tasks/:param/complete,/crm/businesses/:param/tasks/:param/complete,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/tasks/:param/reopen,/crm/businesses/:param/tasks/:param/reopen,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/merge/:param,/crm/businesses/:param/contacts/:param/merge/:param,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/custom-field-definitions,/crm/businesses/:param/custom-field-definitions,FALSE,TRUE,TRUE,CrmCustomFieldsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/custom-field-definitions/:param,/crm/businesses/:param/custom-field-definitions/:param,FALSE,TRUE,TRUE,CrmCustomFieldsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/custom-field-definitions/:param/archive,/crm/businesses/:param/custom-field-definitions/:param/archive,FALSE,TRUE,TRUE,CrmCustomFieldsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/custom-field-definitions/:param/restore,/crm/businesses/:param/custom-field-definitions/:param/restore,FALSE,TRUE,TRUE,CrmCustomFieldsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/custom-field-values,/crm/businesses/:param/contacts/:param/custom-field-values,FALSE,TRUE,TRUE,CrmCustomFieldsController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/products/:param,/commerce/businesses/:param/products/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/products/bulk,/commerce/businesses/:param/products/bulk,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/waitlist,/bookings/businesses/:param/waitlist,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/waitlist/:param/offer,/bookings/businesses/:param/waitlist/:param/offer,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/waitlist/:param/convert,/bookings/businesses/:param/waitlist/:param/convert,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/waitlist/:param/cancel,/bookings/businesses/:param/waitlist/:param/cancel,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/bookings/:param/reschedule,/bookings/businesses/:param/bookings/:param/reschedule,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/bookings/:param/notes,/bookings/businesses/:param/bookings/:param/notes,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/bookings/:param,/bookings/businesses/:param/bookings/:param,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/reminder-settings,/bookings/businesses/:param/reminder-settings,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/staff/:param/availability,/bookings/businesses/:param/staff/:param/availability,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/commerce/invoices/:param/paid,/commerce/invoices/:param/paid,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param/payments,/commerce/businesses/:param/invoices/:param/payments,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param/payments/from-evidence,/commerce/businesses/:param/invoices/:param/payments/from-evidence,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/payments/extract-evidence,/commerce/businesses/:param/payments/extract-evidence,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param/timeline,/commerce/businesses/:param/invoices/:param/timeline,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param/payment-link,/commerce/businesses/:param/invoices/:param/payment-link,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param/send-email,/commerce/businesses/:param/invoices/:param/send-email,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param/send-reminder,/commerce/businesses/:param/invoices/:param/send-reminder,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param/resend-receipt,/commerce/businesses/:param/invoices/:param/resend-receipt,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/public/invoice-link/:param,/commerce/public/invoice-link/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/invoices/:param/status/:param,/commerce/invoices/:param/status/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/:param,/commerce/businesses/:param/invoices/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/quotes,/commerce/businesses/:param/quotes,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/quotes/:param,/commerce/quotes/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/quotes/:param,/commerce/businesses/:param/quotes/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/quotes/:param/status/:param,/commerce/quotes/:param/status/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/invoices/bulk,/commerce/businesses/:param/invoices/bulk,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/quotes/bulk,/commerce/businesses/:param/quotes/bulk,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/quotes/:param/convert,/commerce/businesses/:param/quotes/:param/convert,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/gmail/auth-url,/commerce/businesses/:param/gmail/auth-url,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/gmail/status,/commerce/businesses/:param/gmail/status,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/gmail,/commerce/businesses/:param/gmail,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/quotes/:param/send-email,/commerce/businesses/:param/quotes/:param/send-email,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/quotes/stale,/commerce/businesses/:param/quotes/stale,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/businesses/:param/quotes/:param/follow-up,/commerce/businesses/:param/quotes/:param/follow-up,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/public/quotes/:param,/commerce/public/quotes/:param,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/public/quotes/:param/accept,/commerce/public/quotes/:param/accept,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/commerce/public/quotes/:param/reject,/commerce/public/quotes/:param/reject,FALSE,TRUE,TRUE,CommerceController,,,OK
apps/web/src/lib/client.ts,/identity/signup,/identity/signup,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/lib/client.ts,/identity/resend-verification,/identity/resend-verification,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/lib/client.ts,/identity/me,/identity/me,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/lib/client.ts,/identity/businesses/:param,/identity/businesses/:param,FALSE,TRUE,TRUE,IdentityController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/services,/bookings/businesses/:param/services,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/services/:param,/bookings/businesses/:param/services/:param,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/staff,/bookings/businesses/:param/staff,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/posts,/social/businesses/:param/posts,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/posts/schedule,/social/businesses/:param/posts/schedule,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/recent-posts,/social/businesses/:param/recent-posts,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/posts/:param,/social/businesses/:param/posts/:param,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/posts/:param/publish,/social/businesses/:param/posts/:param/publish,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/connections,/social/businesses/:param/connections,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/connections/:param/oauth/start,/social/businesses/:param/connections/:param/oauth/start,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/connections/:param/oauth/callback,/social/businesses/:param/connections/:param/oauth/callback,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/connections/:param/manual,/social/businesses/:param/connections/:param/manual,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/connections/:param,/social/businesses/:param/connections/:param,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/connections/:param/test,/social/businesses/:param/connections/:param/test,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/analytics,/social/businesses/:param/analytics,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/social/businesses/:param/account-metrics,/social/businesses/:param/account-metrics,FALSE,TRUE,TRUE,SocialController,,,OK
apps/web/src/lib/client.ts,/automation/businesses/:param/playbooks,/automation/businesses/:param/playbooks,FALSE,TRUE,TRUE,AutomationController,,,OK
apps/web/src/lib/client.ts,/automation/businesses/:param/playbooks/:param/test-run,/automation/businesses/:param/playbooks/:param/test-run,FALSE,TRUE,TRUE,AutomationController,,,OK
apps/web/src/lib/client.ts,/automation/businesses/:param/key/interpret,/automation/businesses/:param/key/interpret,FALSE,TRUE,TRUE,AutomationController,,,OK
apps/web/src/lib/client.ts,/automation/businesses/:param/key/build,/automation/businesses/:param/key/build,FALSE,TRUE,TRUE,AutomationController,,,OK
apps/web/src/lib/client.ts,/automation/businesses/:param/key/execute,/automation/businesses/:param/key/execute,FALSE,TRUE,TRUE,AutomationController,,,OK
apps/web/src/lib/client.ts,/automation/businesses/:param/key/talk,/automation/businesses/:param/key/talk,FALSE,TRUE,TRUE,AutomationController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/key/interpret,/autopilot/businesses/:param/key/interpret,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/key/build,/autopilot/businesses/:param/key/build,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/key/execute,/autopilot/businesses/:param/key/execute,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/key/talk,/autopilot/businesses/:param/key/talk,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/calendar/businesses/:param/key/interpret,/calendar/businesses/:param/key/interpret,FALSE,TRUE,TRUE,CalendarController,,,OK
apps/web/src/lib/client.ts,/calendar/businesses/:param/key/build,/calendar/businesses/:param/key/build,FALSE,TRUE,TRUE,CalendarController,,,OK
apps/web/src/lib/client.ts,/calendar/businesses/:param/key/execute,/calendar/businesses/:param/key/execute,FALSE,TRUE,TRUE,CalendarController,,,OK
apps/web/src/lib/client.ts,/calendar/businesses/:param/key/talk,/calendar/businesses/:param/key/talk,FALSE,TRUE,TRUE,CalendarController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/calendar/auth-url,/bookings/businesses/:param/calendar/auth-url,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/calendar/status,/bookings/businesses/:param/calendar/status,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/calendar/disconnect,/bookings/businesses/:param/calendar/disconnect,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/bookings/:param/sync-calendar,/bookings/businesses/:param/bookings/:param/sync-calendar,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/calendar/events,/bookings/businesses/:param/calendar/events,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/bookings/:param/status,/bookings/businesses/:param/bookings/:param/status,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/bookings/:param/create-invoice,/bookings/businesses/:param/bookings/:param/create-invoice,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/contacts/:param/revenue-summary,/crm/businesses/:param/contacts/:param/revenue-summary,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/stats,/bookings/businesses/:param/stats,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/bookings/businesses/:param/optimizer/schedule-health,/bookings/businesses/:param/optimizer/schedule-health,FALSE,TRUE,TRUE,BookingsController,,,OK
apps/web/src/lib/client.ts,/api/flows/businesses/:param/cockpit,/api/flows/businesses/:param/cockpit,FALSE,TRUE,TRUE,FlowController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/tasks/today,/autopilot/businesses/:param/tasks/today,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/tasks,/autopilot/businesses/:param/tasks,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/tasks/:param/status,/autopilot/businesses/:param/tasks/:param/status,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/tasks/:param/approve,/autopilot/businesses/:param/tasks/:param/approve,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/tasks/:param/deny,/autopilot/businesses/:param/tasks/:param/deny,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/tasks/generate-setup,/autopilot/businesses/:param/tasks/generate-setup,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/stats,/autopilot/businesses/:param/stats,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/alerts,/autopilot/businesses/:param/alerts,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/actions/:param/draft,/autopilot/businesses/:param/actions/:param/draft,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/actions/:param/execute,/autopilot/businesses/:param/actions/:param/execute,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/autopilot/businesses/:param/settings,/autopilot/businesses/:param/settings,FALSE,TRUE,TRUE,AutopilotController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/recommendations,/momentum/businesses/:param/recommendations,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/recommendations/:param/action,/momentum/businesses/:param/recommendations/:param/action,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/recommendations/:param/snooze,/momentum/businesses/:param/recommendations/:param/snooze,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/recommendations/:param/dismiss,/momentum/businesses/:param/recommendations/:param/dismiss,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/recommendations/:param/draft,/momentum/businesses/:param/recommendations/:param/draft,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/contacts/:param,/momentum/businesses/:param/contacts/:param,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/contacts/:param/history,/momentum/businesses/:param/contacts/:param/history,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/summary,/momentum/businesses/:param/summary,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/momentum/businesses/:param/sweep,/momentum/businesses/:param/sweep,FALSE,TRUE,TRUE,MomentumController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/flow-intelligence,/crm/businesses/:param/flow-intelligence,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/ai-next-actions,/crm/businesses/:param/ai-next-actions,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/next-actions,/crm/businesses/:param/next-actions,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/next-actions/:param/complete,/crm/businesses/:param/next-actions/:param/complete,FALSE,TRUE,TRUE,CrmController,,,OK
apps/web/src/lib/client.ts,/crm/businesses/:param/autopilot-actions,/crm/businesses/:param/autopilot-actions,FALSE,TRUE,TRUE,CrmController,,,OK
